X,Y,ID,Case_Number,Address,Occurred_Date,Occurred_Month,Occurred_Year,Crime_Type,Multiple_Shooting,Gender,Race,Ethnicity,Victim_Age,Victim_Age_Band,Latitude,Longitude,ObjectId
-77.59953197,43.19055296,7d1281376e59d3436b47955acf3f4393,21-224576,1340 Hudson Ave,2021/10/10 04:00:00+00,10,2021,Shooting,No,M,BLACK,NON HISPANIC,41,25-44,43.19055296,-77.59953197,123
-77.60750041,43.18178154,b00c91c806f6d45cab86304cab258ced,21-224646,18 Joseph Ave,2021/10/10 04:00:00+00,10,2021,Shooting,No,M,BLACK,NON HISPANIC,28,25-44,43.18178154,-77.60750041,124
-77.62806921,43.12289589,abc8e7f1a17ba4314bb7ff57e71f9e20,21-223613,425 Elmwood Ave,2021/10/09 04:00:00+00,10,2021,Shooting,No,F,BLACK,NON HISPANIC,32,25-44,43.12289589,-77.62806921,125
-77.62341089,43.17831607,a850829fb724f03cdd96a4755b1a3b52,21-223620,109 Avenue B,2021/10/09 04:00:00+00,10,2021,Shooting,No,M,BLACK,NON HISPANIC,22,15-24,43.17831607,-77.62341089,126
-77.64531356,43.18174365,cfea3639f49b0a55ba7bd75c5091d1da,21-223864,36 Dove St,2021/10/09 04:00:00+00,10,2021,Shooting,No,F,BLACK,NON HISPANIC,25,25-44,43.18174365,-77.64531356,127
-77.63177193,43.17511977,b979ec162aed500dab1bd59b948b21d6,21-224007,191 Fulton Ave,2021/10/09 04:00:00+00,10,2021,Shooting,No,F,BLACK,NON HISPANIC,34,25-44,43.17511977,-77.63177193,128
-77.5879962,43.16190956,055bd4528ebf33ee584eaf6e593d24fa,21-224166,900 E Main St,2021/10/09 04:00:00+00,10,2021,Shooting,No,F,BLACK,NON HISPANIC,24,15-24,43.16190956,-77.5879962,129
-77.60467887,43.17193799,34e527c4a1a3e0f14ee2ce2707d7cad1,21-221726,5 Thomas St,2021/10/07 04:00:00+00,10,2021,Homicide,No,M,WHITE,HISPANIC,44,25-44,43.17193799,-77.60467887,130
-77.59137525,43.14419243,6cb00da31bd1c44372068fc46f4bbb68,21-219724,35 Boardman St,2021/10/04 04:00:00+00,10,2021,Shooting,No,M,BLACK,NON HISPANIC,28,25-44,43.14419243,-77.59137525,131
-77.56570253,43.16769064,8e687e858de1759562538d91573ec855,21-219022,376 Hazelwood Ter,2021/10/03 04:00:00+00,10,2021,Shooting,No,M,BLACK,NON HISPANIC,15,15-24,43.16769064,-77.56570253,132
-77.64322937,43.17369524,98f4d5d35c0bd9c4c963880d02a3a520,21-215798,495 Emerson St,2021/09/29 04:00:00+00,9,2021,Shooting,No,M,BLACK,NON HISPANIC,18,15-24,43.17369524,-77.64322937,133
-77.62962725,43.14339468,da288143d7bfb1f153514d7ce33b0717,21-216243,391 Frost Ave,2021/09/29 04:00:00+00,9,2021,Shooting,No,M,BLACK,NON HISPANIC,31,25-44,43.14339468,-77.62962725,134
-77.60165687,43.16695658,7561a30f3a4af4930dd00c1c589d5a98,21-214918,196 Hudson Ave,2021/09/28 04:00:00+00,9,2021,Shooting,No,M,BLACK,NON HISPANIC,26,25-44,43.16695658,-77.60165687,135
-77.64089938,43.17642058,9a21dafa57644a09616088e31945aa69,21-213101,25 Finch St,2021/09/26 04:00:00+00,9,2021,Shooting,No,M,BLACK,NON HISPANIC,18,15-24,43.17642058,-77.64089938,136
-77.61380308,43.11525286,ef3b0feede64bd1176a566bd6eb0f2cf,21-212836,151 Green Knolls Dr,2021/09/25 04:00:00+00,9,2021,Shooting,No,F,BLACK,NON HISPANIC,26,25-44,43.11525286,-77.61380308,137
-77.61948554,43.17764123,4e32fd29bdce3ba3cd6fccbb2bd77e64,21-213030,218 Conkey Ave,2021/09/25 04:00:00+00,9,2021,Shooting,No,F,BLACK,NON HISPANIC,21,15-24,43.17764123,-77.61948554,138
-77.63846915,43.17621728,5cd4c0bb23de6502ced27d3714d5c0eb,21-211353,45 Maryland St,2021/09/24 04:00:00+00,9,2021,Shooting,No,M,BLACK,NON HISPANIC,33,25-44,43.17621728,-77.63846915,139
-77.61774303,43.17303547,a1276d71ed7fe88039411de4bd7a1349,21-211522,63 Scrantom St,2021/09/24 04:00:00+00,9,2021,Shooting,No,M,BLACK,NON HISPANIC,24,15-24,43.17303547,-77.61774303,140
-77.63269454,43.13361691,48ff5eeb4a27b3353ce11b6f082e5338,21-211566,84 Barton St,2021/09/24 04:00:00+00,9,2021,Shooting,No,M,BLACK,NON HISPANIC,31,25-44,43.13361691,-77.63269454,141
-77.63091146,43.17959755,54364ed0a1e95115c6d472cd7eba9a79,21-209829,788 Lake Ave,2021/09/21 04:00:00+00,9,2021,Shooting,No,M,BLACK,NON HISPANIC,27,25-44,43.17959755,-77.63091146,142
-77.63899374,43.18079751,fd3dd0bccc9474766c01680fec62594d,21-207584,333 Driving Park Ave,2021/09/19 04:00:00+00,9,2021,Homicide,Yes,M,BLACK,NON HISPANIC,35,25-44,43.18079751,-77.63899374,143
-77.63899374,43.18079751,2acd5bfb8d77779ab1127c56de87e941,21-207584,333 Driving Park Ave,2021/09/19 04:00:00+00,9,2021,Homicide,Yes,M,BLACK,NON HISPANIC,23,15-24,43.18079751,-77.63899374,144
-77.63899374,43.18079751,0edd2687af172ef38fe9429a70f98a6a,21-207584,333 Driving Park Ave,2021/09/19 04:00:00+00,9,2021,Shooting,Yes,M,BLACK,NON HISPANIC,38,25-44,43.18079751,-77.63899374,145
-77.63899374,43.18079751,2bdf50547271749a4223cab3ff347771,21-207584,333 Driving Park Ave,2021/09/19 04:00:00+00,9,2021,Shooting,Yes,F,BLACK,NON HISPANIC,39,25-44,43.18079751,-77.63899374,146
-77.64661986,43.16489326,e220fc8e25eb877a2b9f9eed9f15e84f,21-208115,560 Lyell Ave,2021/09/19 04:00:00+00,9,2021,Shooting,No,M,BLACK,NON HISPANIC,27,25-44,43.16489326,-77.64661986,147
-77.59156005,43.18004061,fece3203a2130f6c21cda6dfeefc02a9,21-206772,135 Gothic St,2021/09/18 04:00:00+00,9,2021,Shooting,No,F,BLACK,NON HISPANIC,29,25-44,43.18004061,-77.59156005,148
-77.6035935,43.186528,c06903dad2edd70365962eccacd35eaf,21-207473,733 Norton St,2021/09/18 04:00:00+00,9,2021,Shooting,No,M,BLACK,NON HISPANIC,18,15-24,43.186528,-77.6035935,149
-77.63516337,43.18870199,ee0ed19546a8e827437bc7976c75da20,21-206530,269 Seneca Parkway,2021/09/17 04:00:00+00,9,2021,Shooting,No,M,BLACK,NON HISPANIC,23,15-24,43.18870199,-77.63516337,150
-77.63074518,43.17650751,ef3a84f1dae4c68ccbdbc34980a046bd,21-204877,633 Lake Ave  #2,2021/09/16 04:00:00+00,9,2021,Homicide,No,M,WHITE,NON HISPANIC,24,15-24,43.17650751,-77.63074518,151
-77.61980023,43.18014565,c0b30912cc6de7bf529c5a980151d128,21-203638,340 Conkey Ave,2021/09/14 04:00:00+00,9,2021,Shooting,No,F,BLACK,NON HISPANIC,37,25-44,43.18014565,-77.61980023,152
-77.59039809,43.1761195,5f103db553b46e0ff48fb959cca8dd67,21-204002,562 Portland Ave,2021/09/14 04:00:00+00,9,2021,Shooting,No,F,BLACK,NON HISPANIC,24,15-24,43.1761195,-77.59039809,153
-77.60032182,43.18561576,51c33ae346015914d52148fa883d16db,21-202907,1115 Hudson Ave,2021/09/13 04:00:00+00,9,2021,Shooting,No,M,BLACK,NON HISPANIC,29,25-44,43.18561576,-77.60032182,154
-77.61349983,43.18187753,e28681f47506891cd8fc8a9007256f04,21-203014,1226 N Clinton Ave,2021/09/13 04:00:00+00,9,2021,Shooting,No,M,BLACK,NON HISPANIC,32,25-44,43.18187753,-77.61349983,155
-77.58727401,43.15425429,8a21ce93c54a1106346028e5f3f5f314,21-201164,3 Upton Pk,2021/09/11 04:00:00+00,9,2021,Homicide,No,F,WHITE,NON HISPANIC,89,45-Older,43.15425429,-77.58727401,156
-77.5767452,43.18788989,c17ccb89ea0d84c8760c350d02d8c257,21-201314,1686 Norton St,2021/09/11 04:00:00+00,9,2021,Shooting,No,M,BLACK,NON HISPANIC,23,15-24,43.18788989,-77.5767452,157
-77.63173711,43.16531922,3f7d14c50102aebd570a128bfb3fe9d3,21-201558,39 Parkway Ave,2021/09/11 04:00:00+00,9,2021,Shooting,Yes,M,BLACK,NON HISPANIC,53,45-Older,43.16531922,-77.63173711,158
-77.63173711,43.16531922,24bda1260176c0aa819f1bbdd7e4a163,21-201558,39 Parkway Ave,2021/09/11 04:00:00+00,9,2021,Shooting,Yes,M,BLACK,NON HISPANIC,38,25-44,43.16531922,-77.63173711,159
-77.65703929,43.15294601,dc4b8d446eaa558be758e72f702b1186,21-201584,102 Handy St,2021/09/11 04:00:00+00,9,2021,Homicide,No,M,BLACK,NON HISPANIC,20,15-24,43.15294601,-77.65703929,160
-77.57517971,43.16408535,85b252675cb2748f5c823da008686e41,21-200681,144 Chamberlain St,2021/09/10 04:00:00+00,9,2021,Shooting,Yes,M,BLACK,NON HISPANIC,22,15-24,43.16408535,-77.57517971,161
-77.57517971,43.16408535,1e7c532a9caac429fe20df418527a865,21-200681,144 Chamberlain St,2021/09/10 04:00:00+00,9,2021,Shooting,Yes,M,BLACK,NON HISPANIC,22,15-24,43.16408535,-77.57517971,162
-77.59005401,43.17585297,5d90ae71042c3e355c8975301c9afbb7,21-200776,27 Aebersold St,2021/09/10 04:00:00+00,9,2021,Shooting,No,M,BLACK,NON HISPANIC,33,25-44,43.17585297,-77.59005401,163
-77.62986257,43.16479278,e4f8dfc59940c2277b08281d2a916291,21-199377,202 Lyell Ave,2021/09/09 04:00:00+00,9,2021,Shooting,No,M,BLACK,NON HISPANIC,22,15-24,43.16479278,-77.62986257,164
-77.59614646,43.18512782,1aec267de7d176ade5ffc0679c2c571c,21-200000,113 Koscuisko St,2021/09/09 04:00:00+00,9,2021,Shooting,No,M,BLACK,NON HISPANIC,26,25-44,43.18512782,-77.59614646,165
-77.63345258,43.15926431,e1d34af1cc837af8d1ddf41a5e4c0153,21-198193,491 Jay St,2021/09/07 04:00:00+00,9,2021,Shooting,No,M,BLACK,NON HISPANIC,51,45-Older,43.15926431,-77.63345258,166
-77.61706601,43.17800971,8164b03e7d960b10c68057b206edd9ee,21-196061,272 Avenue A,2021/09/05 04:00:00+00,9,2021,Homicide,No,M,BLACK,NON HISPANIC,41,25-44,43.17800971,-77.61706601,167
-77.61330236,43.18019687,412357b7586db8d99e9c6718a8b36697,21-194440,1144 N Clinton Ave,2021/09/03 04:00:00+00,9,2021,Shooting,No,M,WHITE,HISPANIC,26,25-44,43.18019687,-77.61330236,168
-77.62194572,43.17975532,8c60ed4a80dec60fc910e2fd0d04c3c8,21-191252,105 Harris St,2021/08/30 04:00:00+00,8,2021,Homicide,No,M,BLACK,NON HISPANIC,28,25-44,43.17975532,-77.62194572,169
-77.63671479,43.16668765,49459838ba0a297e39d86c80f62f2aca,21-191529,108 Sherman St,2021/08/30 04:00:00+00,8,2021,Homicide,Yes,M,WHITE,HISPANIC,29,25-44,43.16668765,-77.63671479,170
-77.63671479,43.16668765,d48c7119d43da40d6062b00659ca7bfa,21-191529,108 Sherman St,2021/08/30 04:00:00+00,8,2021,Shooting,Yes,M,WHITE,HISPANIC,32,25-44,43.16668765,-77.63671479,171
-77.5814168,43.18267158,33f9e7f1879708b1a0819d00327772c6,21-189813,165 Oneida St,2021/08/29 04:00:00+00,8,2021,Shooting,No,M,BLACK,HISPANIC,17,15-24,43.18267158,-77.5814168,172
-77.59543939,43.17242031,07157adee6a7dda3f9f1d9972757037c,21-189857,58 Lincoln St,2021/08/29 04:00:00+00,8,2021,Shooting,No,M,BLACK,NON HISPANIC,22,15-24,43.17242031,-77.59543939,173
-77.5990861,43.14988797,17c3536fc5a0e145fc3be74fb8da2167,21-189894,250 Monroe Ave,2021/08/29 04:00:00+00,8,2021,Homicide,No,M,BLACK,NON HISPANIC,31,25-44,43.14988797,-77.5990861,174
-77.61143597,43.18098903,e374aed434ff15a46d8f240eaaa83d46,21-190651,56 Bismark Ter,2021/08/29 04:00:00+00,8,2021,Shooting,No,M,BLACK,NON HISPANIC,39,25-44,43.18098903,-77.61143597,175
-77.58835688,43.17538615,bbdbeffce6b60c8cb18622d95a285f3d,21-188989,1271 Clifford Ave,2021/08/28 04:00:00+00,8,2021,Shooting,No,M,BLACK,NON HISPANIC,20,15-24,43.17538615,-77.58835688,176
-77.63347085,43.17859078,4bb11e2359bfa31a3c8912af3f31cbd2,21-189131,8 Kay Ter,2021/08/28 04:00:00+00,8,2021,Shooting,No,M,WHITE,HISPANIC,38,25-44,43.17859078,-77.63347085,177
-77.64322937,43.17369524,370841416c54c2297d63d7171be36ba5,21-189499,495 Emerson St,2021/08/28 04:00:00+00,8,2021,Shooting,No,M,BLACK,NON HISPANIC,18,15-24,43.17369524,-77.64322937,178
-77.63341886,43.19294942,c559a4420e42f030147529b122c326aa,21-189754,320 Flower City Park,2021/08/28 04:00:00+00,8,2021,Homicide,No,M,BLACK,NON HISPANIC,42,25-44,43.19294942,-77.63341886,179
-77.61054171,43.17975306,830ab37c3a7e6c4eff4524e80a8320fa,21-187332,226 Remington St,2021/08/26 04:00:00+00,8,2021,Shooting,No,M,BLACK,NON HISPANIC,30,25-44,43.17975306,-77.61054171,180
-77.63945116,43.17361759,847815e4bfde06c53f2bcb75a5bc36bb,21-187355,489 Dewey Ave,2021/08/26 04:00:00+00,8,2021,Shooting,No,M,WHITE,HISPANIC,57,45-Older,43.17361759,-77.63945116,181
-77.63624684,43.14320118,cfc2c65da8d66ac2e77de0c0f2fb124f,21-186436,351 Genesee St,2021/08/25 04:00:00+00,8,2021,Shooting,Yes,M,WHITE,HISPANIC,30,25-44,43.14320118,-77.63624684,182
-77.63624684,43.14320118,272253487fdd238c86fd5124ab8ffa6f,21-186436,351 Genesee St,2021/08/25 04:00:00+00,8,2021,Shooting,Yes,F,WHITE,HISPANIC,15,15-24,43.14320118,-77.63624684,183
-77.63709497,43.17946053,d1c24abef2bc3142b0163c7670c4274f,21-187173,280 Lexington Ave,2021/08/25 04:00:00+00,8,2021,Shooting,Yes,M,BLACK,NON HISPANIC,18,15-24,43.17946053,-77.63709497,184
-77.63709497,43.17946053,c3e13a1418234bb3325b89fabad6ea2e,21-187173,280 Lexington Ave,2021/08/25 04:00:00+00,8,2021,Shooting,Yes,M,BLACK,NON HISPANIC,19,15-24,43.17946053,-77.63709497,185
-77.59786891,43.174815,40579a3a71abcf229300a2b6dd72e3f8,21-184991,42 Watkin Ter,2021/08/23 04:00:00+00,8,2021,Shooting,Yes,M,WHITE,HISPANIC,34,25-44,43.174815,-77.59786891,186
-77.59786891,43.174815,e48035dd470220c955f7ec05bd3fde14,21-184991,42 Watkin Ter,2021/08/23 04:00:00+00,8,2021,Shooting,Yes,M,BLACK,NON HISPANIC,39,25-44,43.174815,-77.59786891,187
-77.59736376,43.15412247,0300aa223146e8fea36df0f9f243fb40,21-183930,34 S Union St,2021/08/22 04:00:00+00,8,2021,Shooting,No,M,BLACK,NON HISPANIC,20,15-24,43.15412247,-77.59736376,188
-77.61339518,43.17922313,23b1a06e3bf6c3c4a7ac5fb0c37fb9c4,21-183971,1100 N Clinton Ave,2021/08/22 04:00:00+00,8,2021,Shooting,Yes,M,WHITE,HISPANIC,32,25-44,43.17922313,-77.61339518,189
-77.61339518,43.17922313,5fb620f024f71403667724d071dcb485,21-183971,1100 N Clinton Ave,2021/08/22 04:00:00+00,8,2021,Shooting,Yes,M,BLACK,NON HISPANIC,25,25-44,43.17922313,-77.61339518,190
-77.57220817,43.16393737,daff81ea1f74b1733bce19278c2a225f,21-184507,554 Garson Ave,2021/08/22 04:00:00+00,8,2021,Shooting,No,M,BLACK,NON HISPANIC,30,25-44,43.16393737,-77.57220817,191
-77.65157572,43.14495258,3089c61423aba9501caa6d57e279b9f4,21-183525,565 Chili Ave,2021/08/21 04:00:00+00,8,2021,Shooting,Yes,M,BLACK,NON HISPANIC,27,25-44,43.14495258,-77.65157572,192
-77.65157572,43.14495258,9f4c1e4ade2e8caad5b84757fdbca5c0,21-183525,565 Chili Ave,2021/08/21 04:00:00+00,8,2021,Shooting,Yes,F,WHITE,NON HISPANIC,36,25-44,43.14495258,-77.65157572,193
-77.6275171,43.14007546,57d8ac21dfbb1f5b88cd1bf29187abc8,21-183661,296 Flint St,2021/08/21 04:00:00+00,8,2021,Shooting,No,M,BLACK,NON HISPANIC,20,15-24,43.14007546,-77.6275171,194
-77.64491732,43.1810516,ba6f9de254e0957b50c06dc61e4ba788,21-182181,542 Driving Park Ave,2021/08/19 04:00:00+00,8,2021,Shooting,No,M,BLACK,NON HISPANIC,36,25-44,43.1810516,-77.64491732,195
-77.60007235,43.17712172,bc4806382961ccc844f3fe97fe412e37,21-181453,209 Bernard St,2021/08/18 04:00:00+00,8,2021,Shooting,Yes,M,BLACK,NON HISPANIC,28,25-44,43.17712172,-77.60007235,196
-77.60007235,43.17712172,4e17a051981f565583e53e3cb0357e7c,21-181453,209 Bernard St,2021/08/18 04:00:00+00,8,2021,Shooting,Yes,M,BLACK,NON HISPANIC,28,25-44,43.17712172,-77.60007235,197
-77.63993514,43.13188652,3f0dad2ac9ae256852a2a846da67d380,21-179846,147 Millbank St,2021/08/16 04:00:00+00,8,2021,Shooting,No,M,BLACK,NON HISPANIC,18,15-24,43.13188652,-77.63993514,198
-77.64543368,43.19102701,c2727e2537cd88525d94ec4d9e4a4630,21-178535,404 Electric Ave,2021/08/15 04:00:00+00,8,2021,Shooting,No,M,BLACK,NON HISPANIC,29,25-44,43.19102701,-77.64543368,199
-77.56994471,43.17617103,e0924742b3410fe9b5d6ff0d73408fd7,21-177078,1930 Clifford Ave,2021/08/13 04:00:00+00,8,2021,Shooting,No,M,BLACK,NON HISPANIC,33,25-44,43.17617103,-77.56994471,200
-77.56913185,43.16724362,bd369b56a0055f3fa3092edf906b2256,21-114823,255 Hazelwood Ter,2021/06/03 04:00:00+00,6,2021,Shooting,No,M,BLACK,NON HISPANIC,31,25-44,43.16724362,-77.56913185,201
-77.60875286,43.18685115,3a323d4543a2f0a23a7282356e10f08b,21-115245,556 Norton St,2021/06/03 04:00:00+00,6,2021,Shooting,Yes,M,BLACK,NON HISPANIC,25,25-44,43.18685115,-77.60875286,202
-77.60875286,43.18685115,23bb654b67855d8855fef58e82686e0e,21-115245,556 Norton St,2021/06/03 04:00:00+00,6,2021,Shooting,Yes,M,BLACK,NON HISPANIC,18,15-24,43.18685115,-77.60875286,203
-77.61880993,43.17797928,aa5b593a3fd96d22b88f0b05a669fb25,21-115295,210 Ave A,2021/06/03 04:00:00+00,6,2021,Shooting,No,M,BLACK,NON HISPANIC,18,15-24,43.17797928,-77.61880993,204
-77.58265303,43.16921518,b31c483c7217a5f4a8c53a85a86ab60a,21-115395,129 6th St,2021/06/03 04:00:00+00,6,2021,Shooting,No,M,WHITE,HISPANIC,30,25-44,43.16921518,-77.58265303,205
-77.60374082,43.17977869,9c08df0dc4abe01f544912e6303fdb82,21-114740,7 Bradford St,2021/06/02 04:00:00+00,6,2021,Shooting,No,M,BLACK,NON HISPANIC,37,25-44,43.17977869,-77.60374082,206
-77.62195952,43.17983329,50d242dd573094a1062502d7dbe31296,21-113432,107 Harris St,2021/06/01 04:00:00+00,6,2021,Shooting,No,M,BLACK,NON HISPANIC,29,25-44,43.17983329,-77.62195952,207
-77.58542168,43.16683299,cb5fac00a646af35d7edc9d125023d38,21-112076,18 3rd St,2021/05/31 04:00:00+00,5,2021,Shooting,No,F,BLACK,HISPANIC,16,15-24,43.16683299,-77.58542168,208
-77.62290672,43.15160194,ea1cc85c82a4f61161d65cbf6bb24f1f,21-112726,210 Troup St,2021/05/31 04:00:00+00,5,2021,Shooting,No,M,BLACK,NON HISPANIC,28,25-44,43.15160194,-77.62290672,209
-77.63400043,43.14956118,e601a291d6f3aa990de205c9d140b3ef,21-112736,15 Henion St,2021/05/31 04:00:00+00,5,2021,Shooting,No,F,BLACK,NON HISPANIC,28,25-44,43.14956118,-77.63400043,210
-77.59877885,43.1825934,3e80f5c3c9303167aeb26e9e5c29f0fd,21-112768,15 Ernst St,2021/05/31 04:00:00+00,5,2021,Shooting,No,M,BLACK,NON HISPANIC,27,25-44,43.1825934,-77.59877885,211
-77.65184076,43.14375352,310c9655d5827fd3458cd8f5f58f6a00,21-110990,150 Salina St,2021/05/29 04:00:00+00,5,2021,Shooting,Yes,M,BLACK,NON HISPANIC,42,25-44,43.14375352,-77.65184076,212
-77.65184076,43.14375352,723812794676b96a7ed6805ebf2b79b2,21-110990,150 Salina St,2021/05/29 04:00:00+00,5,2021,Shooting,Yes,M,BLACK,NON HISPANIC,34,25-44,43.14375352,-77.65184076,213
-77.65184076,43.14375352,97b20ca2fcf4e3ebddf1b511ae06b1fd,21-110990,150 Salina St,2021/05/29 04:00:00+00,5,2021,Shooting,Yes,M,BLACK,NON HISPANIC,42,25-44,43.14375352,-77.65184076,214
-77.60831826,43.18157093,848706f97dbea7324554fc0e148af9d2,21-108122,909 Joseph Ave,2021/05/26 04:00:00+00,5,2021,Shooting,No,F,BLACK,NON HISPANIC,44,25-44,43.18157093,-77.60831826,215
-77.61550307,43.18317373,1e39dba2d57953240a8731b69b81bfa4,21-108272,26 Mazda Ter,2021/05/26 04:00:00+00,5,2021,Shooting,Yes,M,BLACK,NON HISPANIC,28,25-44,43.18317373,-77.61550307,216
-77.61550307,43.18317373,cb108b35f09837bca7eef670d6fe325f,21-108272,26 Mazda Ter,2021/05/26 04:00:00+00,5,2021,Shooting,Yes,F,WHITE,HISPANIC,28,25-44,43.18317373,-77.61550307,217
-77.59496273,43.17145489,4b535f2ee197bda6ff6354db27900d41,21-107433,270 Merrimac St,2021/05/25 04:00:00+00,5,2021,Shooting,No,F,WHITE,HISPANIC,47,45-Older,43.17145489,-77.59496273,218
-77.59623829,43.14030283,01b3aa69051bdd095228cca29020a4df,21-106111,920 S Clinton Ave,2021/05/24 04:00:00+00,5,2021,Shooting,No,M,BLACK,NON HISPANIC,30,25-44,43.14030283,-77.59623829,219
-77.64562001,43.18104818,1afdbee15f9992a9335af2d492ae16f9,21-104778,568 Driving Park Ave,2021/05/23 04:00:00+00,5,2021,Shooting,No,M,BLACK,NON HISPANIC,26,25-44,43.18104818,-77.64562001,220
-77.60927908,43.18139786,b4c33322301c05de2d3a6bac15de3f17,21-104923,56 Pardee St,2021/05/23 04:00:00+00,5,2021,Shooting,No,M,BLACK,NON HISPANIC,21,15-24,43.18139786,-77.60927908,221
-77.60947553,43.25985415,63de3e21e1aee4c15ebbeaead696afd5,21-105616,1 Beach Ave,2021/05/23 04:00:00+00,5,2021,Shooting,Yes,M,BLACK,NON HISPANIC,18,15-24,43.25985415,-77.60947553,222
-77.60947553,43.25985415,32668cd7cf47367096c7df9b1d073045,21-105616,1 Beach Ave,2021/05/23 04:00:00+00,5,2021,Shooting,Yes,M,BLACK,NON HISPANIC,23,15-24,43.25985415,-77.60947553,223
-77.60927908,43.18139786,d4cb66dea82c7f1f7d54b72048e8f1ea,21-105642,56 Pardee St,2021/05/23 04:00:00+00,5,2021,Shooting,Yes,M,BLACK,NON HISPANIC,25,25-44,43.18139786,-77.60927908,224
-77.60927908,43.18139786,7c2c1adca056a4f9a79ae6cd10f2fc62,21-105642,56 Pardee St,2021/05/23 04:00:00+00,5,2021,Shooting,Yes,M,BLACK,NON HISPANIC,23,15-24,43.18139786,-77.60927908,225
-77.61300087,43.18193532,ed8a6e2848aa72cd3390a61d70e7f373,21-104762,20 Kohlman St,2021/05/22 04:00:00+00,5,2021,Shooting,No,M,BLACK,NON HISPANIC,22,15-24,43.18193532,-77.61300087,226
-77.62972617,43.14816232,92fab49dc169c017aea0ee861f997b5f,21-103304,28 St Clair St,2021/05/21 04:00:00+00,5,2021,Shooting,No,M,BLACK,NON HISPANIC,31,25-44,43.14816232,-77.62972617,227
-77.57422495,43.16013427,86a3271f9a1ff3b52b9313819c4bbf7d,21-102819,154 Breck St,2021/05/20 04:00:00+00,5,2021,Shooting,No,M,BLACK,NON HISPANIC,24,15-24,43.16013427,-77.57422495,228
-77.58997787,43.18366087,17c2ee0b48f07ed928647909f02041a4,21-102940,187 Delamaine Dr,2021/05/20 04:00:00+00,5,2021,Shooting,No,M,BLACK,NON HISPANIC,20,15-24,43.18366087,-77.58997787,229
-77.58032476,43.16895417,dd90455b5c6ef99f4de1fbfba9663656,21-102027,801 N Goodman St,2021/05/19 04:00:00+00,5,2021,Shooting,No,M,BLACK,NON HISPANIC,24,15-24,43.16895417,-77.58032476,230
-77.57203326,43.16487927,fc32855e8ed9f11623546e682cd867a5,21-099735,330 Grand Ave,2021/05/18 04:00:00+00,5,2021,Shooting,No,M,BLACK,NON HISPANIC,31,25-44,43.16487927,-77.57203326,231
-77.57059031,43.16650712,cc516baa2cd84054c69d05cd9236e145,21-100815,249 Melville St,2021/05/18 04:00:00+00,5,2021,Shooting,No,M,BLACK,NON HISPANIC,24,15-24,43.16650712,-77.57059031,232
-77.62788189,43.15201149,a5de667be1048a0781939e68427b18ba,21-098421,567 W Main St,2021/05/16 04:00:00+00,5,2021,Shooting,Yes,M,BLACK,NON HISPANIC,35,25-44,43.15201149,-77.62788189,233
-77.62788189,43.15201149,7d367b56e53dd680d56bd1920bfe308d,21-098421,567 W Main St,2021/05/16 04:00:00+00,5,2021,Shooting,Yes,M,BLACK,NON HISPANIC,25,25-44,43.15201149,-77.62788189,234
-77.61444248,43.17434076,35a0a8db96a6dcb8791c34114b07f925,21-098737,124 Evergreen St,2021/05/16 04:00:00+00,5,2021,Shooting,No,M,WHITE,HISPANIC,32,25-44,43.17434076,-77.61444248,235
-77.62355831,43.15333695,30b1fb5d5fdf01ee3d0cdb7e559f5b69,21-098403,398 W Main St,2021/05/15 04:00:00+00,5,2021,Shooting,No,M,BLACK,NON HISPANIC,26,25-44,43.15333695,-77.62355831,236
-77.64282405,43.13150697,1dc88c2f4becb5b11c75e3c2757e7ecb,21-096904,92 Chandler St,2021/05/14 04:00:00+00,5,2021,Shooting,No,M,BLACK,NON HISPANIC,29,25-44,43.13150697,-77.64282405,237
-77.63261276,43.14340454,9e6ee1a3fe102295fb87414f6ef43e2f,21-097065,266 Epworth St,2021/05/14 04:00:00+00,5,2021,Shooting,No,M,BLACK,NON HISPANIC,18,15-24,43.14340454,-77.63261276,238
-77.61349983,43.18187753,888bc16b16a3c88d4ba150866c16808f,21-097101,1226 N Clinton Ave,2021/05/14 04:00:00+00,5,2021,Shooting,Yes,M,BLACK,NON HISPANIC,22,15-24,43.18187753,-77.61349983,239
-77.61349983,43.18187753,9a419f5cbe9f320a24fce680a7d7b2a1,21-097101,1226 N Clinton Ave,2021/05/14 04:00:00+00,5,2021,Shooting,Yes,M,BLACK,NON HISPANIC,13,14-May,43.18187753,-77.61349983,240
-77.61349983,43.18187753,dd10ca1db7eaa055a42c4c8479eff5eb,21-097101,1226 N Clinton Ave,2021/05/14 04:00:00+00,5,2021,Shooting,Yes,M,BLACK,NON HISPANIC,14,14-May,43.18187753,-77.61349983,241
-77.6164783,43.17797416,6ef3b2ebd0694b530f901edc47edfc60,21-097252,296 Ave A,2021/05/14 04:00:00+00,5,2021,Shooting,No,M,BLACK,NON HISPANIC,29,25-44,43.17797416,-77.6164783,242
-77.64531356,43.18174365,628deda1328ff072e94e9a1936ca75d3,21-097309,36 Dove St,2021/05/14 04:00:00+00,5,2021,Shooting,No,M,BLACK,NON HISPANIC,15,15-24,43.18174365,-77.64531356,243
-77.5806279,43.16721571,afe17568b7ab1526087d8c76a6f201a6,21-096368,720 N Goodman St,2021/05/13 04:00:00+00,5,2021,Shooting,Yes,M,BLACK,NON HISPANIC,15,15-24,43.16721571,-77.5806279,244
